sample_id,image_name,engagement,behavior,short_text,detailed_text,attention_score,engagement_score,keywords,text_length
3ebd2abd-77ba-4eaf-b113-3bddf4a97a84,0203.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.44,0.95,"focus, attention",3
39f9a652-f6e1-4a9a-b709-a62e4fe97f4c,0204.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.82,0.36,"attention, learning",3
8d420dbd-2eb6-4834-9dd5-210dd78d6944,0205.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.81,0.46,"fatigue, focus",3
80dbc446-cc2f-4d69-90c1-f88c56ce7b3c,0206.jpg,Not Engaged,Drowsy,Drowsy behavior,Drowsy behavior during learning session,0.78,0.4,"learning, focus",2
9daf36cc-1ca7-4874-8f7b-a301d19e078a,0207.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.32,0.58,"fatigue, focus",3
9a93df69-5cb5-40f3-b8d6-05367db53a9f,0208.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.39,0.78,"fatigue, focus",3
db9b6291-ad0f-4626-b1b7-d49a7a501c05,0209.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.97,0.43,"attention, focus",3
de645612-9280-490c-b669-8dc7f1e52cd6,0210.jpg,Not Engaged,Drowsy,Drowsy behavior,Drowsy behavior during learning session,0.9,0.34,"focus, fatigue",2
af4e574f-afa5-4c04-9fe0-b6dd59b119f7,0211.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.88,0.94,"focus, fatigue",3
27d2ff40-b919-4c83-bdf3-af80688826b4,0212.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.53,0.74,"attention, learning",3
8537624a-50d3-4db7-9e54-5c23a0dd5204,0213.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.7,0.75,"attention, focus",3
65b7dc02-01c5-4889-be4c-01bf63dfcf7e,0214.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.91,0.53,"focus, attention",3
0e29bb73-877e-4893-833c-e2821ce008f2,0215.jpg,Not Engaged,Drowsy,Drowsy behavior,Drowsy behavior during learning session,0.69,0.56,"focus, learning",2
9c85df65-bdc7-4fe4-b403-d93d6f19f6bd,0216.jpg,Not Engaged,Drowsy,Drowsy behavior,Drowsy behavior during learning session,0.64,0.59,"learning, attention",2
8effb10a-9981-4a96-b881-11d9c3817d5d,0217.jpg,Not Engaged,Drowsy,Drowsy behavior,Drowsy behavior during learning session,0.7,0.63,"learning, attention",2
99efc2f7-e34a-4cf0-8405-9f48489d8f03,0218.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.5,0.69,"fatigue, learning",3
33c6ff40-a6b2-4e73-b269-ed850fc3b308,0219.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.79,0.96,"attention, focus",3
7f337977-24f9-40be-affd-27479e97101f,0220.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.64,0.96,"learning, attention",3
a583e04d-df36-4413-922b-70508c162192,0221.jpg,Not Engaged,Drowsy,Drowsy behavior,Drowsy behavior during learning session,0.49,0.96,"fatigue, learning",2
fe519ad8-b6ac-4c12-8130-8733c201377e,0222.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.94,0.9,"attention, focus",3
1a65e016-dc30-400a-ac5c-5cc247d913eb,0223.jpg,Not Engaged,Drowsy,Drowsy behavior,Drowsy behavior during learning session,0.81,0.49,"focus, learning",2
549ffedb-dc2c-4efe-97ef-30091288601a,0224.jpg,Not Engaged,Drowsy,Drowsy behavior,Drowsy behavior during learning session,0.58,0.8,"attention, fatigue",2
43b9ece1-11d2-4235-ba5e-db9cac930631,0225.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.33,0.63,"focus, attention",3
c4c0ca3c-ef54-4211-a317-1604a6695b44,0226.jpg,Not Engaged,Drowsy,Drowsy behavior,Drowsy behavior during learning session,0.58,0.57,"focus, learning",2
9d73b49b-a1a7-46a9-8f8b-78402c718dbe,0227.jpg,Not Engaged,Drowsy,Drowsy behavior,Drowsy behavior during learning session,0.86,0.68,"fatigue, attention",2
05546bda-1af0-479a-bc64-7989385697e1,0228.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.51,0.59,"learning, attention",3
6be4f276-ee8e-4f36-b9ff-fff215aa3d44,0229.jpg,Not Engaged,Drowsy,Drowsy behavior,Drowsy behavior during learning session,0.88,0.82,"focus, fatigue",2
ca50a59b-b9c0-4566-9f06-a8820beb5801,0230.jpg,Not Engaged,Drowsy,Drowsy behavior,Drowsy behavior during learning session,0.88,0.61,"focus, attention",2
aa4da678-9b73-4988-9aab-dd8a81c7581b,0231.jpg,Not Engaged,Drowsy,Drowsy behavior,Drowsy behavior during learning session,0.82,0.82,"fatigue, focus",2
5d6b27f1-cc44-4ea0-9a2a-54b0ed3fa4d1,0232.jpg,Not Engaged,Drowsy,Drowsy behavior,Drowsy behavior during learning session,0.91,0.43,"attention, focus",2
692e4a7a-af3d-4a74-a8fd-9fd9d0aed096,0233.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.54,0.87,"focus, learning",3
f3677f03-e677-489d-8054-8cb09b07950c,0234.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.75,0.74,"fatigue, learning",3
a97a4240-615e-4f52-8e58-16355eb2f236,0235.jpg,Not Engaged,Drowsy,Drowsy behavior,Drowsy behavior during learning session,0.34,0.53,"attention, focus",2
cc503cef-45d7-4016-bd33-bafe93037ed2,0236.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,1.0,0.8,"learning, focus",3
d52abc5f-4994-4bee-93c8-40dc485c2211,0237.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.49,0.46,"attention, focus",3
79b54761-6212-404d-9ef4-d0ec260c73b1,0238.jpg,Not Engaged,Drowsy,Drowsy behavior,Drowsy behavior during learning session,0.52,0.58,"attention, learning",2
7d2e60d7-156a-45a6-bf45-264639e4dec5,0239.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.63,0.4,"focus, learning",3
7b064795-da5a-424d-8aef-5ac1489c329a,0240.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.49,0.62,"focus, learning",3
3473eb7b-b97b-4f81-b984-6878d1ec00c1,0241.jpg,Not Engaged,Drowsy,Drowsy behavior,Drowsy behavior during learning session,0.75,0.73,"learning, attention",2
bcd494ad-7b51-4719-b78d-e5044cd3a58d,0242.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.58,0.37,"focus, learning",3
eb7eaa9a-d8c3-4d32-8d45-a7d6cfc34db5,0243.jpg,Not Engaged,Drowsy,Drowsy behavior,Drowsy behavior during learning session,0.55,0.81,"attention, fatigue",2
a70187d9-7720-4653-8440-336312b99f28,0244.jpg,Not Engaged,Drowsy,Drowsy behavior,Drowsy behavior during learning session,0.89,0.81,"focus, learning",2
d9b86d88-3e6c-4f67-a5c3-6f6016734413,0245.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.8,0.52,"learning, focus",3
e36d2ad7-c1ba-4c01-ab1e-021a72b7fd88,0246.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.65,0.36,"fatigue, focus",3
658a4296-9b7d-4d0d-8640-ea2b22afd4a7,0247.jpg,Not Engaged,Drowsy,Drowsy behavior,Drowsy behavior during learning session,0.68,0.78,"fatigue, focus",2
b981167b-d5d0-4749-99e5-09861a132a8e,0248.jpg,Not Engaged,Drowsy,Drowsy behavior,Drowsy behavior during learning session,0.51,0.62,"focus, learning",2
b28559e3-cd42-475e-ab05-b0da85a72939,0249.jpg,Not Engaged,Drowsy,Drowsy behavior,Drowsy behavior during learning session,0.47,0.58,"learning, fatigue",2
da953b22-cc15-48e8-aff7-6188fe171959,0250.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.74,0.81,"fatigue, focus",3
a5e6f365-9777-4db0-b126-0c1a2a34e2db,0281.jpg,Not Engaged,Drowsy,Drowsy behavior,Drowsy behavior during learning session,0.68,0.97,"learning, focus",2
81d05c7d-4570-45f6-b684-2d6e0d5d2cc3,0312.jpg,Not Engaged,Drowsy,Drowsy behavior,Drowsy behavior during learning session,0.39,0.55,"fatigue, attention",2
17b6d747-29c0-4cff-8bc4-601badc03908,0313.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.56,0.98,"attention, learning",3
599220fa-a46d-4cd1-be0b-df9822771aa3,0314.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.36,0.57,"learning, focus",3
8d42af19-7e09-4a90-8ac3-6d07ead70ff5,0315.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.9,0.79,"focus, fatigue",3
68f9e29e-ea48-4747-a88f-5c4cf14a09e4,0316.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,1.0,0.83,"fatigue, focus",3
c10fbd94-962d-44c1-a33c-2b9c4672e940,0317.jpg,Not Engaged,Drowsy,Drowsy behavior,Drowsy behavior during learning session,0.3,0.34,"attention, focus",2
ef2c6bab-34a2-4f88-8fdf-90fe0f00544e,0318.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.92,0.44,"learning, fatigue",3
d22e418f-fe43-4ba2-abca-44a22c16da02,0319.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.31,0.96,"focus, attention",3
6bd3bc6b-2a44-4206-871c-5fd6848d575d,0320.jpg,Not Engaged,Drowsy,Drowsy behavior,Drowsy behavior during learning session,0.93,0.87,"focus, fatigue",2
ae347916-1d3f-4527-bdce-d7bf89478db9,0321.jpg,Not Engaged,Drowsy,Drowsy behavior,Drowsy behavior during learning session,0.87,0.98,"attention, fatigue",2
a0ca1aa4-074d-4cde-a418-bbb7bacdc61b,0322.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.38,0.99,"focus, learning",3
ef6e4920-989e-4af7-98b7-50893165b01e,0323.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.33,0.34,"attention, learning",3
325b2d10-c43a-4d29-9cb4-3ed223e50b75,0324.jpg,Not Engaged,Drowsy,Drowsy behavior,Drowsy behavior during learning session,0.6,0.55,"focus, fatigue",2
45cb6801-a972-4f6e-9fc1-b06eb44800b0,0325.jpg,Not Engaged,Drowsy,Drowsy behavior,Drowsy behavior during learning session,0.33,0.9,"learning, focus",2
63831a65-b3f5-4296-b36c-a5e68272595d,0326.jpg,Not Engaged,Drowsy,Drowsy behavior,Drowsy behavior during learning session,0.31,0.47,"fatigue, learning",2
6b4dd077-8448-45d2-97bf-02bdbb90d455,0327.jpg,Not Engaged,Drowsy,Drowsy behavior,Drowsy behavior during learning session,0.7,0.61,"learning, attention",2
6b6cc935-8e02-45d3-af96-0fdf05475814,0328.jpg,Not Engaged,Drowsy,Drowsy behavior,Drowsy behavior during learning session,0.89,0.39,"learning, attention",2
c9a33efb-0ca1-43bc-a2b2-a2a580deda9b,0329.jpg,Not Engaged,Drowsy,Drowsy behavior,Drowsy behavior during learning session,0.57,0.83,"fatigue, attention",2
178d6dd0-0461-46ab-b0fa-0b774c7053ee,0336.jpg,Not Engaged,Drowsy,Drowsy behavior,Drowsy behavior during learning session,0.34,0.98,"focus, attention",2
3542775c-2e29-428c-80e8-d0752b55a245,0358.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.39,0.44,"attention, focus",3
ef76c037-f0b6-4dda-95a7-2921aa51998d,0359.jpg,Not Engaged,Drowsy,Drowsy behavior,Drowsy behavior during learning session,0.75,0.51,"focus, attention",2
ad14dfd1-58ca-403c-8da6-c84e0480d714,0360.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.47,0.39,"fatigue, learning",3
7e1cd0e9-02e4-43fa-a280-d0cfcaff452e,0361.jpg,Not Engaged,Drowsy,Drowsy behavior,Drowsy behavior during learning session,0.94,0.87,"focus, attention",2
de7f3e79-c171-4cf8-9271-6a59e2db9b44,0362.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.54,0.38,"learning, focus",3
d9fdcb43-dc1c-47df-b1ed-9103b072a6ad,0363.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.5,0.35,"learning, attention",3
2862f6db-6dab-4e0c-89a9-5aa2b440430b,0364.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.91,0.38,"learning, fatigue",3
9cfdeee6-e6ca-482d-9492-8f7df6a788c5,0365.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.58,0.31,"attention, fatigue",3
98bb5130-b4c5-4cd1-81e9-47fbd7c63681,0366.jpg,Not Engaged,Drowsy,Drowsy behavior,Drowsy behavior during learning session,0.99,1.0,"focus, fatigue",2
72ba2d63-454c-4117-9905-755da79282a6,0367.jpg,Not Engaged,Drowsy,Drowsy behavior,Drowsy behavior during learning session,0.34,0.35,"learning, attention",2
d3472a9c-a27b-4c51-bc59-fda1b596ca52,0368.jpg,Not Engaged,Drowsy,Drowsy behavior,Drowsy behavior during learning session,0.36,0.46,"fatigue, attention",2
31e354f3-ac6f-43e7-ba58-d8ec07538aa5,0369.jpg,Not Engaged,Drowsy,Drowsy behavior,Drowsy behavior during learning session,0.36,0.94,"attention, learning",2
a33b2cbe-2f8e-4a2d-a2d4-0a7664b15706,0370.jpg,Not Engaged,Drowsy,Drowsy behavior,Drowsy behavior during learning session,0.78,0.81,"attention, fatigue",2
1fb218a6-78dd-4cd7-8468-c5f2a19600b7,0371.jpg,Not Engaged,Drowsy,Drowsy behavior,Drowsy behavior during learning session,0.99,0.72,"attention, focus",2
89c8f6a9-d0bf-4afd-a67e-0e336def78a7,0372.jpg,Not Engaged,Drowsy,Drowsy behavior,Drowsy behavior during learning session,0.75,0.76,"learning, attention",2
ae5c3b5e-b283-4b21-8d8d-c5e62bf889ed,0373.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.45,0.77,"learning, fatigue",3
27168d71-9d97-4bf2-a409-0c4994814f1c,0392.jpg,Not Engaged,Drowsy,Drowsy behavior,Drowsy behavior during learning session,0.62,0.79,"attention, learning",2
a86d88da-7e55-4d63-9a78-846b5cc6288b,0393.jpg,Not Engaged,Drowsy,Drowsy behavior,Drowsy behavior during learning session,0.36,0.63,"attention, learning",2
852c6503-8026-4bf7-9b9e-f39f2397aa07,0394.jpg,Not Engaged,Drowsy,Drowsy behavior,Drowsy behavior during learning session,0.31,0.98,"learning, focus",2
1353df02-0310-404e-bca9-b0f461ea35e7,0395.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.44,0.58,"learning, focus",3
55f958f1-85ed-4db2-ad24-48bfa5361839,0396.jpg,Not Engaged,Drowsy,Drowsy behavior,Drowsy behavior during learning session,0.83,0.96,"learning, focus",2
9d73f300-7c05-4b3c-bf40-5557e3f00f17,0397.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.33,0.4,"focus, attention",3
ddd03402-9184-49e0-813b-e9ffad0f3795,0398.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.96,0.34,"fatigue, attention",3
54cae203-2aba-40e7-8d6d-4afd867e5d23,0399.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.97,0.63,"attention, learning",3
82d13776-ed3f-4586-a49e-34309fd7a384,0400.jpg,Not Engaged,Drowsy,Drowsy behavior,Drowsy behavior during learning session,0.87,0.66,"learning, attention",2
e055618a-a297-431c-b9c0-ae263cf8edf7,0401.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.68,0.46,"fatigue, attention",3
24bbc5e6-60ed-42a7-ad32-a442f68626d1,0402.jpg,Not Engaged,Drowsy,Drowsy behavior,Drowsy behavior during learning session,0.68,0.86,"learning, attention",2
6a793241-0583-4d9b-a3ae-151b96c9803e,0403.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.84,0.77,"attention, fatigue",3
a09b2075-6610-4d83-b49b-7e038832bf38,0404.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.38,0.33,"fatigue, attention",3
d538a8e9-10df-4f19-a8ac-f7833434e968,0405.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.86,0.36,"focus, learning",3
950ae450-ba05-4dc0-a2a7-3cff8e98d215,0406.jpg,Not Engaged,Drowsy,Drowsy behavior,Drowsy behavior during learning session,0.83,0.39,"fatigue, focus",2
7a7ac102-8089-422c-b401-d11243cf576c,0407.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.61,0.69,"attention, focus",3
b114f0fa-5f64-48bb-a874-c4b1e93a49fb,0408.jpg,Not Engaged,Drowsy,Drowsy behavior,Drowsy behavior during learning session,0.51,0.52,"attention, fatigue",2
621dd940-7034-4044-a5d5-e1fb55e7dc2f,0441.jpg,Not Engaged,Drowsy,Drowsy behavior,Drowsy behavior during learning session,0.91,0.47,"focus, fatigue",2
423a2cf3-d5c6-404e-9433-555cc797792a,0442.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.69,0.61,"learning, attention",3
3910dc69-7bbe-4255-9c24-96d7363e19b0,0443.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.79,0.74,"focus, fatigue",3
9e0be705-a536-42df-857d-af529a68a8b0,0444.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.55,0.64,"fatigue, attention",3
7e3f6144-08e6-4d06-abae-e9478032c633,0445.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.36,0.78,"fatigue, learning",3
c11486ba-4e64-4e56-9911-65c55996005b,0446.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.48,0.84,"attention, focus",3
4aeddd82-7c1a-4f2a-bdb1-8c1183d7da26,0447.jpg,Not Engaged,Drowsy,Drowsy behavior,Drowsy behavior during learning session,0.31,0.65,"focus, learning",2
8aba8c3b-35ee-49c9-adb2-472b9d50c66b,0448.jpg,Not Engaged,Drowsy,Drowsy behavior,Drowsy behavior during learning session,0.9,0.47,"attention, fatigue",2
05918a1c-eaaa-4dab-bc11-8a768fc52fde,0449.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.78,0.78,"fatigue, focus",3
8a1e3ec6-0322-4908-b277-af1aa3c75d8a,0450.jpg,Not Engaged,Drowsy,Drowsy behavior,Drowsy behavior during learning session,0.58,0.41,"fatigue, learning",2
2b0f014f-1480-4958-b607-3862e21de3b8,0451.jpg,Not Engaged,Drowsy,Drowsy behavior,Drowsy behavior during learning session,0.69,0.7,"focus, attention",2
debd1c0f-c96f-47d8-b4d4-42b21ccb89f5,0458.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.9,0.34,"fatigue, attention",3
584cdc59-e5a2-40a3-981a-631b53e1c92d,0459.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.76,0.95,"learning, attention",3
ce90dce0-f85a-46df-b445-16352b7400d6,0460.jpg,Not Engaged,Drowsy,Drowsy behavior,Drowsy behavior during learning session,0.77,0.34,"learning, fatigue",2
fdfbaf47-181c-4ba7-a2b2-a7a0e8308b02,0461.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.67,0.81,"learning, fatigue",3
9eb9dd6c-c167-4c9a-a53f-ded8c1815278,0462.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.38,0.97,"attention, learning",3
1a35b8f9-c08d-4439-9107-fa1336df45b8,0463.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.55,0.78,"learning, focus",3
bef2eb73-0479-4d8e-8d09-b9662413fdab,0464.jpg,Not Engaged,Drowsy,Drowsy behavior,Drowsy behavior during learning session,0.39,0.64,"learning, attention",2
114b7812-6658-47f6-8f47-580b62f975bc,0465.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.79,0.62,"focus, learning",3
446189a4-5063-4883-b474-bff00e692985,0466.jpg,Not Engaged,Drowsy,Drowsy behavior,Drowsy behavior during learning session,0.71,0.82,"attention, focus",2
996a923c-35c4-4f71-9ff9-43006e2ea159,0467.jpg,Not Engaged,Drowsy,Drowsy behavior,Drowsy behavior during learning session,0.6,0.64,"learning, attention",2
f12ec23b-d770-4538-8cb8-3fb1657ac35e,0468.jpg,Not Engaged,Drowsy,Drowsy behavior,Drowsy behavior during learning session,0.63,0.41,"fatigue, learning",2
a75dc046-e8c3-4744-af4f-5b7d35b4cd7b,0469.jpg,Not Engaged,Drowsy,Drowsy behavior,Drowsy behavior during learning session,0.88,0.35,"fatigue, focus",2
6db929a8-caf1-4923-9c63-839e4b08b410,0001.jpg,Not Engaged,Looking Away,Looking away,Looking away during learning session,0.5,0.99,"fatigue, learning",2
e986df3d-7c6f-4693-a2d3-fd93b0d4d8b7,0002.jpg,Not Engaged,Looking Away,Looking away,Looking away during learning session,0.48,0.53,"learning, focus",2
1958644b-7523-4485-9306-3c4bf036cf81,0003.jpg,Not Engaged,Looking Away,Looking away,Looking away during learning session,0.97,0.36,"fatigue, focus",2
bb53aba4-69c2-45ff-b13b-e25cf3b55fc6,0004.jpg,Not Engaged,Looking Away,Looking away,Looking away during learning session,0.44,0.91,"attention, learning",2
6ec0d3db-29a0-4a39-a419-dd026fe69f56,0005.jpg,Not Engaged,Looking Away,Looking away,Looking away during learning session,0.42,0.96,"attention, fatigue",2
